conv1_1,data,1,3,1,64,1
conv1_2,conv1_1,1,3,1,64,1
conv2_1,pool1,1,3,1,128,1
conv2_2,conv2_1,1,3,1,128,1
conv3_1,pool2,1,3,1,256,1
conv3_2,conv3_1,1,3,1,256,1
conv3_3,conv3_2,1,3,1,256,1
conv3_4,conv3_3,1,3,1,256,1
conv4_1,pool3,1,3,1,512,1
conv4_2,conv4_1,1,3,1,512,1
conv4_3,conv4_2,1,3,1,512,1
conv4_4,conv4_3,1,3,1,512,1
conv5_1,pool4,1,3,1,512,1
conv5_2,conv5_1,1,3,1,512,1
conv5_3,conv5_2,1,3,1,512,1
conv5_4,conv5_3,1,3,1,512,1
