conv1,data,96,11,11,4,0
conv2,norm1,256,5,5,1,2
conv3,norm2,384,3,3,1,1
conv4,conv3,384,3,3,1,1
conv5,conv4,256,3,3,1,1
fc6,pool5,4096,1,1,1,0
fc7,fc6,4096,1,1,1,0
fc8,fc7,1000,1,1,1,0
